time,place_id,status,message
2026-01-27 10:28:53,650bb4492b6bd13295f0dfd7,success,Deleted successfully
2026-01-27 10:32:28,60dd3837f81cb14bc87cf08e,success,Deleted successfully
2026-01-27 10:46:04,646b4c8ed46bae1e2d230e86,success,Deleted successfully
2026-01-27 16:07:48,6971f88f243d2c97589474dd,success,Deleted successfully
