time,place_id,status,message
2025-12-15 10:14:23,68de51b8085a8110dbcc90f9,success,Deleted successfully
2025-12-15 10:14:23,68de51b9085a8110dbcc90fa,info,Deleting...
2025-12-15 10:14:34,68de51b9085a8110dbcc90fa,success,Deleted successfully
2025-12-15 10:14:34,68de51ba085a8110dbcc90fb,info,Deleting...
2025-12-15 10:14:55,68de51ba085a8110dbcc90fb,success,Deleted successfully
2025-12-15 10:14:55,68de51bb085a8110dbcc90fc,info,Deleting...
2025-12-15 10:14:58,68de51bb085a8110dbcc90fc,success,Deleted successfully
2025-12-15 10:14:58,68de51bc085a8110dbcc90fd,info,Deleting...
2025-12-15 10:15:41,68de51bc085a8110dbcc90fd,success,Deleted successfully
2025-12-15 10:15:41,68de51bd085a8110dbcc90fe,info,Deleting...
2025-12-15 10:15:44,68de51bd085a8110dbcc90fe,success,Deleted successfully
