center_lat,center_lng,keyword,name,address,lat,lng,url
10.77248739,106.7217839,Thiso Mall Sala,Thiso Mall Sala,"10 Mai Chí Thọ, Thủ Thiêm, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam",10.7719776,106.7210607,"https://www.google.com/maps/place/Thiso+Mall+Sala/@10.7719776,106.7210607,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f05b75511bb:0xf870937eb6a0aa97!8m2!3d10.7719776!4d106.7210607!16s%2Fg%2F11tjcw4b80?hl=vi&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D"
