Name,Address,OpeningHours,URL
Kem Nhà Thỏ - Ice Cream Mũi Né Foods,"S2.19.09.12 Vinhomes OceanPark, X. Đa Tốn, Gia Lâm, Hà Nội",,https://shopeefood.vn/ha-noi/kem-nha-tho-ice-cream-mui-ne-foods
Tiệm Cơm S - Nguyễn Khang,"36 Ngõ 445 Nguyễn Khang, P. Yên Hòa, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/tiem-com-s-nguyen-khang
Bún Đậu Cốm Since 1995,"77C Hai Bà Trưng, P. Cửa Nam, Hoàn Kiếm, Hà Nội",,https://shopeefood.vn/ha-noi/bun-dau-com-since-1995
Bún Cá Cay Hai Phòng - Kim Giang,"926 Kim Giang, X. Thanh Liệt, Thanh Trì, Hà Nội",,https://shopeefood.vn/ha-noi/bun-ca-cay-hai-phong-kim-giang
"Cháo Ngon Ngát Food - Cháo, Cháo Gà & Mì Xào","Số 24 Ngõ 26 Trần Thái Tông, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/chao-ngon-ngat-food-chao-chao-ga-mi-xao
Nem Nướng & Phở Cuốn - Hồ Tùng Mậu,"Ngõ 66 Số Nhà 51 Hồ Tùng Mậu, Nam Từ Liêm, Hà Nội",,https://shopeefood.vn/ha-noi/nem-nuong-pho-cuon-ho-tung-mau
"Bé Hin - Trà Hoa Quả, Nước Ép & Sinh Tố - Đội Cấn","Số 3 Ngõ 202A Đội Cấn, P. Đội Cấn, Ba Đình, Hà Nội",,https://shopeefood.vn/ha-noi/be-hin-tra-hoa-qua-nuoc-ep-sinh-to-doi-can
Moew Café - Café Muối & Trà Mãng Cầu,"Số 42 Sơn Tây, P. Điện Biên, Ba Đình, Hà Nội",,https://shopeefood.vn/ha-noi/moew-cafe-cafe-muoi-tra-mang-cau
Xôi & Mỳ Trộn Indomie - HaBu Food,"78D Ngõ 197 Đường Hoàng Mai, P. Hoàng Văn Thụ, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/xoi-my-tron-indomie-habu-food
"Bếp Nhà Xoài - Mì Trộn Indo, Đồ Ăn Vặt - Quỳnh Mai","108 E7 Quỳnh Mai, P. Quynh Mai, Hai Bà Trưng, Hà Nội",,https://shopeefood.vn/ha-noi/bep-nha-xoai-mi-tron-indo-do-an-vat-quynh-mai
Ăn Vặt Đê - Buffet Viên Chiên,"Số 38 Ngõ 152 Bồ Đề, P. Bồ Đề, Long Biên, Hà Nội",,https://shopeefood.vn/ha-noi/an-vat-de-buffet-vien-chien
HC Gym & Healthy Food - 363 Bạch Mai,"363 Bạch Mai, P. Bạch Mai, Hai Bà Trưng, Hà Nội",,https://shopeefood.vn/ha-noi/hc-gym-healthy-food-363-bach-mai
"Thu Tea - Trà Sữa, Trà Chanh & Sữa Chua Dẻo","Số 70 TT1 Ngõ 537 Bát Khối, P. Thạch Bàn, Long Biên, Hà Nội",,https://shopeefood.vn/ha-noi/thu-tea-tra-sua-tra-chanh-sua-chua-deo
Mỳ Cay Thuỳ Linh - Tạ Quang Bửu,"113 K6B Ngõ 48 Tạ Quang Bửu, P. Bách Khoa, Hai Bà Trưng, Hà Nội",,https://shopeefood.vn/ha-noi/my-cay-thuy-linh-ta-quang-buu
Cafe Sài Gòn - Nước Ép & Sinh Tố,"Số 28 - Liền Kề 21 Đất Dịch Vụ Hà Trì, P. Hà Cầu, Hà Đông, Hà Nội",,https://shopeefood.vn/ha-noi/cafe-sai-gon-nuoc-ep-sinh-to
Bún Đậu Xưa,"Số 2 Thanh Đàm, P. Thanh Trì, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/bun-dau-xua
Oola - Trà Ô Long Đậm Vị - Vinhomes Ocean Park 1,"HD09, SP BH, 18, KDT Ocean Park 1, Gia Lâm, Hà Nội",,https://shopeefood.vn/ha-noi/oola-tra-o-long-dam-vi-vinhomes-ocean-park-1
Bún Cá Chấm Gốc Đa - Nguyễn Văn Tuyết,"107 Nguyễn Văn Tuyết, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/bun-ca-cham-goc-da-nguyen-van-tuyet
Tiệm Trà Trái Cây - Cô Bệt,"Ngã 3 Hồng Tiến, P. Bồ Đề, Long Biên, Hà Nội",,https://shopeefood.vn/ha-noi/tiem-tra-trai-cay-co-bet
Cơm Bà Ngoại - 43 Huỳnh Thúc Kháng,"43 Huỳnh Thúc Kháng, P. Láng Hạ, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/com-ba-ngoai-43-huynh-thuc-khang
Cent Coffee & Tea - Nguyễn Chánh,"Số 5 Ngõ 20 Nguyễn Chánh, P. Trung Hoà, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/cent-coffee-tea-nguyen-chanh
Nước Ép Mến Thương - 300 Tôn Đức Thắng,"300 Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/nuoc-ep-men-thuong-300-ton-duc-thang
Ăn Bánh Uống Trà - Đồ Ăn Mẹ Nấu,"Tòa H1, Chung Cư Hope Residences, P. Phúc Đồng, Long Biên, Hà Nội",,https://shopeefood.vn/ha-noi/an-banh-uong-tra-do-an-me-nau
Chilicious - Hủ Tiếu Thuyền Thái Lan - Vincom Center Metropolis,"16 Vincom Metropolis 29, P. Liễu Giai, Ba Đình, Hà Nội",,https://shopeefood.vn/ha-noi/chilicious-hu-tieu-thuyen-thai-lan-vincom-center-metropolis
Mỳ Cay Jumy - Tạ Quang Bửu,"115 K6B Ngõ 48 Tạ Quang Bửu, P. Bách Khoa, Hai Bà Trưng, Hà Nội",,https://shopeefood.vn/ha-noi/my-cay-jumy-ta-quang-buu
Bún Chả Băm - Chùa Láng,"Số 4 Ngõ 121 Chùa Láng, P.Láng Thượng, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/bun-cha-bam-chua-lang
LINKA Cafe - Nguyễn Thái Học,"152C Nguyễn Thái Học, P. Điện Biên, Ba Đình, Hà Nội",,https://shopeefood.vn/ha-noi/linka-cafe-nguyen-thai-hoc
"A Pèn Quán - Cơm Văn Phòng, Dê Núi Hà Giang & Lợn Mán Mẹt","Số 4 Ngõ 38 Trần Quý Kiên, P. Dịch Vọng, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/a-pen-quan-com-van-phong-de-nui-ha-giang-lon-man-met
Chè Bưởi Bánh Gối - Bếp Nhà Top Timecity,"Tòa Park 2 Khu Đô Thị Timecity, P. Minh Khai, Hai Bà Trưng, Hà Nội",,https://shopeefood.vn/ha-noi/che-buoi-banh-goi-bep-nha-top-timecity
