name,address,lat,lng,matched_keyword
Trường Tiểu học và Trung học cơ sở Quảng Trường,"Q994+GV4, Liên Trường",17.7687618,106.3572024,Trường trung học cơ sở
Trường THCS Nghĩa Ninh,"CHPJ+67M, Thôn, Phương Xuân",17.4355779,106.5806634,Trường trung học cơ sở
Trường Tiểu học và Trung học cơ sở Quảng Hải,"Q93F+R39, Văn Đông",17.7545266,106.3727292,Trường trung học cơ sở
Trường THCS Lộc Thuỷ,"6QQ5+3MC, An Xá",17.2376991,106.7591351,Trường trung học cơ sở
Trường THCS Hải Thành,"41 Linh Giang, Bắc Lý",17.4827654,106.6220798,Trường trung học cơ sở
Nhà thi đấu thể thao THCS Hải Đình,"70 Lê Lợi, Hải Đình",17.460138,106.6226056,Trường trung học cơ sở
Trường Tiểu học và Trung học cơ sở Quảng Thủy,"P9J2+MRM, Thôn Xóm Trung, Xã Quảng Thủy, Huyện Quảng Trạch, Tỉnh Quảng Bình, Quảng Thuỷ",17.7317248,106.3520316,Trường trung học cơ sở
Trường Trung Cấp Nghề Bình Minh Quảng Bình - Cơ sở 3,"DT16, Cam Thuỷ",17.2507619,106.8118159,Trường trung học cơ sở
Trường THCS-THPT Dương Văn An,"7Q5W+P37, QL1A, Thanh Thuỷ",17.259182,106.796422,Trường trung học phổ thông
Trường THPT Nguyễn Hữu Cảnh,"8MV5+V94, Hiền Ninh",17.3446417,106.6584492,Trường trung học phổ thông
Trường THPT Quảng Ninh,"8JCV+3XG, Thôn Xuân Dục, Xã Hiền Ninh, Huyện Quảng Ninh, Xuân Ninh",17.3201916,106.6449549,Trường trung học phổ thông
Trường THPT Đào Duy Từ,"147 đào duy từ, Đồng An",17.4721913,106.6233345,Trường trung học phổ thông
Trường THCS - THPT Việt Trung,TT. NT Việt Trung,17.4700582,106.5060797,Trường trung học phổ thông
Trường THPT Nguyễn Chí Thanh,"6QHG+QPM, TT. Kiến Giang",17.2294589,106.7767825,Trường trung học phổ thông
Trường THPT Hoàng Hoa Thám,"6MMV+Q2V, Sơn Thuỷ",17.2344862,106.6925602,Trường trung học phổ thông
thpt số 4 bố trạch,Phúc Trạch,17.6528937,106.3110622,Trường trung học phổ thông
Trường THPT Lệ Thuỷ,"6Q9R+8M7, Xuân Thuỷ",17.2175509,106.7914557,Trường trung học phổ thông
Trường THPT Lê Lợi - Quảng Bình,"P9RM+WCF, Quảng Lộc",17.7423782,106.3835317,Trường trung học phổ thông
Kí túc xá THPT chuyên Võ Nguyên Giáp,"FJF4+PPQ, Nam Lý",17.4742507,106.6068635,Trường trung học phổ thông
Trường PTTH số 2 Lệ Ninh,"8MW5+4C4, Hiền Ninh",17.3452544,106.6585676,Trường trung học phổ thông
Trường PTDT Nội Trú Bố Trạch,Thượng Trạch,17.3630982,106.1868723,Trường trung học phổ thông
Trường PTDT BÁN TRÚ TH& THCS NGÂN THUỶ,"5JJ9+JF3, Ngân Thuỷ",17.1814147,106.618557,Trường trung học phổ thông
Trường THCS Vạn Trạch,"JF8G+5HV, ĐT561, Vạn Trạch",17.6154752,106.4764225,Trường trung học phổ thông
Trường THCS Tây Trạch,"HFJX+GXJ, Thôn Chùa",17.5813283,106.4998776,Trường trung học phổ thông
Trường TH&THCS Hưng Trạch,Hưng Trạch,17.593153,106.362583,Trường trung học phổ thông
Trường THCS Liên Trạch,"M99R+97C, Liên Trạch",17.6684367,106.3906165,Trường trung học phổ thông
Trường THCS Hàm Ninh,"9J5P+JX3, Trần Xá",17.3590179,106.6374341,Trường trung học phổ thông
Trường THCS Trung Trạch,"HHR3+V2C, 4, Đội 4",17.5921967,106.5525145,Trường trung học phổ thông
Trường THCS Quảng Liên,"Q8W8+9Q8, Liên Trường",17.7959116,106.3169479,Trường trung học phổ thông
Trường THCS Quang Phú,"GJ63+WXM, Đội Cấn, Lộc Ninh",17.5123368,106.6049096,Trường trung học phổ thông
