matched_keyword,center_lat,center_lng,radius,place_id,name,address,lat,lng,rating,user_ratings_total,types
Trung tâm điều dưỡng,17.473470,106.434295,40000,ChIJt64KOypXRzERKViY5uj02dw,Khách sạn CKC Thiên Đường,"76 Đông Hải, Đồng Hải",17.4790629,106.6241005,3.9,595,"lodging,restaurant,food,point_of_interest,establishment"
Trung tâm điều dưỡng,17.473470,106.434295,40000,ChIJeT933UVXRzERsn--PzhPvck,Khách sạn Mường Thanh Luxury Nhật Lệ,"121 Trương Pháp, Bắc Lý",17.4867945,106.6270451,4.3,1831,"lodging,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJCSB7udBWRzERJKM8kZRrlC0,Trung tâm Y tế dự phòng tỉnh Quảng Bình,"164 Bà Triệu, Phường Hải Thịnh",17.47096,106.6184336,4,1,"doctor,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJM1tReOBWRzERZkrpyXc-9Ag,Trung Tâm Kiểm nghiệm DP-MP Quảng Bình,"Đường Trần Quang Khải, Nam Lý",17.4766038,106.6053327,5,2,"hospital,health,point_of_interest,local_government_office,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJl2pvHgBXRzERxShISxvC_F0,Trung tâm y tế phường bắc lý,"FHJR+WVV, Đồng Phú",17.4823568,106.5921747,,,"hospital,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJhzp2DiNTRzERjX_pX74PJ_U,Trung tâm tiêm chủng HT CARE,"9MF9+RR, thôn Thượng",17.3744312,106.6692668,,,"health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJq6rqDGuxQDERlJQOct9PF3o,Trung tâm y tế dự phòng huyện Lệ Thủy,"6Q7Q+FX3, ĐT16, Xuân Thuỷ",17.2136319,106.7899085,,,"hospital,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJcWG8gk1LPzERwwVBHcLB3lE,Trung Tâm Y Tế Thượng Trạch,"956M+2W, Thượng Trạch",17.3612646,106.1853299,,,"health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJP8GcpM1WRzERjLYUxOz20Pw,Trung Tâm Y Tế Thành Phố Đồng Hới,"16 Mẹ Suốt, Đồng Hải",17.4641671,106.6263622,,,"hospital,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJm7EVHLJTRzERcP9axLwWBUg,Trạm Y tế xã Lương Ninh,"CJ8R+VJX, Lương Ninh",17.4172467,106.6415987,,,"hospital,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJZ6Yj_itXRzERAkslwJeLAv8,Y Te Hai Thanh,"30 Linh Giang, Bắc Lý",17.4827321,106.6233579,,,"hospital,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJLwDs6spZRzEROE4haIT-sfI,Trạm Y Tế Xã Nhân Trạch,"GHXM+4CW, thôn Nam",17.5478717,106.5835673,,,"hospital,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJf41YYwCnODER4JcQMhmka6I,Tiêm chủng Tâm An 3,"310 Đ. Hùng Vương, TT. Hoàn Lão",17.5864714,106.5336487,1,1,"health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJS0pFJsZXRzERSbcvAOvepEQ,Công ty TNHH cấp cứu 115 Quảng Bình,"18 Đ. Nguyễn Dụng, Đồng Phú",17.4689796,106.5930436,4.8,30,"point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJFxMHjxxXRzERzGoIg7ngjWo,Tập Đoàn Y Tế Nhất Liệu Y Viện-Trung tâm số 34(QUẢNG BÌNH),"29 Trần Mạnh Đàn, Nam Lý",17.4652498,106.6043291,5,6,"physiotherapist,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJT0_mHQBXRzERxlIMp5AMG4s,Cửa hàng thiết bị y tế Trung Quân,"3 Hữu Nghị, Đồng Phú",17.4839634,106.604001,5,2,"health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJdeugbgCVODERpiJY0GdEPCE,Cao Quang Tourist,"Q5FV+4R6, Cao Quảng",17.7727929,106.1945051,5,1,"hospital,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJ4duAHgCnODEReZHbbXXLcyk,Chăm sóc mẹ và bé,"HGV9+C7, Tây Trạch",17.5934957,106.5182903,5,1,"hospital,health,point_of_interest,establishment"
Trung tâm y tế,17.473470,106.434295,40000,ChIJAWH-y1OzQDERNULxhkVaVGM,Cửa Hàng VTNN Trung Thắng,Thôn 3 Thanh Mỹ,17.26101,106.7907819,5,2,"health,store,food,point_of_interest,establishment"
