center_lat,center_lng,keyword,name,address,lat,lng,url
17.473470,106.434295,căn cứ quân sự,Bộ Chỉ Huy Quân Sự Tỉnh Quảng Trị,"Tổ Dân Phố 6, Phường Đồng Phú, Đồng Hới, Quảng Bình",17.4764404,106.6148452,"https://www.google.com/maps/place/B%E1%BB%99+Ch%E1%BB%89+Huy+Qu%C3%A2n+S%E1%BB%B1+T%E1%BB%89nh+Qu%E1%BA%A3ng+Tr%E1%BB%8B/@17.4764404,106.6148452,17z/data=!3m1!4b1!4m6!3m5!1s0x3147579953a87d3f:0x5666a4ec843adc3e!8m2!3d17.4764404!4d106.6148452!16s%2Fg%2F11js0gdfbc?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D"
17.473470,106.434295,căn cứ quân sự,Tháp Nước,"FH7Q+64J, Triệu Quang Phục, Bắc Nghĩa, Đồng Hới, Quảng Bình",17.4630973,106.5877676,"https://www.google.com/maps/place/Th%C3%A1p+N%C6%B0%E1%BB%9Bc/@17.4630973,106.5877676,17z/data=!3m1!4b1!4m6!3m5!1s0x314756f400210be7:0xe8d110b85ef2c7df!8m2!3d17.4630973!4d106.5877676!16s%2Fg%2F11c0phkf6b?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D"
