tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
thành phố Hải Phòng,Hà Nam,xã,4,955,27800,27.78,"Trụ sở cũ của Đảng ủy, HĐND, UBND Liên Mạc","Xã Thanh Xuân, Xã Liên Mạc, Xã Thanh Lang, Xã Thanh An, Xã Hòa Bình",106.463,20.921
thành phố Hải Phòng,Hà Tây,xã,4,964,34187,24.41,"Trụ sở cũ của Đảng ủy, HĐND, UBND Thanh Hải","Xã Tân An, Xã An Phượng, Xã Thanh Hải",106.406,20.882
thành phố Hải Phòng,Hải An,phường,4,1208,102648,39.99,Số 10/15A Lê Hồng Phong (trụ sở Sở Tài chính),"Phường Cát Bi, Phường Đằng Lâm, Phường Thành Tô, Phường Đằng Hải, Phường Tràng Cát, Phường Nam Hải, Phường Đông Hải 2",106.738,20.8094
thành phố Hải Phòng,Hải Dương,phường,4,978,51522,6.51,"Trụ sở HĐND, UBND TP Hải Dương hiện tại","Phường Trần Hưng Đạo (thành phố Hải Dương), Phường Nhị Châu, Phường Ngọc Châu, Phường Quang Trung",106.345,20.9445
thành phố Hải Phòng,Hải Hưng,xã,4,1057,27314,24.84,"Trụ sở cũ của Đảng ủy, HĐND, UBND Tân Trào","Xã Tân Trào (huyện Thanh Miện), Xã Ngô Quyền, Xã Đoàn Kết",106.163,20.8038
thành phố Hải Phòng,Hòa Bình,phường,4,1183,47168,19.47,Trụ sở cũ của UBND An Lư,"Phường Hòa Bình, Phường An Lư, Phường Thủy Hà",106.694,20.9383
thành phố Hải Phòng,Hồng An,phường,4,1234,64771,27.64,Trụ sở UBND phường An Hồng (tổ dân phố Lê Lác 2),"Phường Quán Toan, Phường An Hồng, Phường An Hưng, Phường Đại Bản, Phường Lê Thiện, Phường Tân Tiến",106.593,20.9156
thành phố Hải Phòng,Hồng Bàng,phường,4,1189,113200,12.11,"-Số 1 Đinh Tiên Hoàng (trụ sở Sở Tài chính)
-Bộ phận một cửa ở số 203 đường Bạch Đằng","Phường Hoàng Văn Thụ, Phường Minh Khai, Phường Phan Bội Châu, Phường Thượng Lý, Phường Sở Dầu, Phường Hùng Vương, Phường Gia Viên",106.656,20.8712
thành phố Hải Phòng,Hồng Châu,xã,4,1049,32742,29.59,"Trụ sở cũ của Đảng ủy, HĐND, UBND Văn Hội","Xã Tân Quang, Xã Văn Hội, Xã Hưng Long",106.284,20.7295
thành phố Hải Phòng,Hợp Tiến,xã,4,875,20740,17.5,"Trụ sở của Đảng ủy, HĐND, UBND Hợp Tiến hiện tại","Xã Nam Hưng (huyện Nam Sách), Xã Nam Tân, Xã Hợp Tiến",106.338,21.0626
thành phố Hải Phòng,Hưng Đạo,phường,4,1185,37859,18.64,"Trung tâm hành chính quận Dương Kinh, đường Mạc Đăng Doanh","Phường Đa Phúc, Phường Hưng Đạo, Phường Anh Dũng, Phường Hải Thành",106.683,20.8016
thành phố Hải Phòng,Hùng Thắng,xã,4,998,26877,43.59,"Trụ sở của UBND Hùng Thắng, thôn Vấn Đông","Xã Hùng Thắng (huyện Tiên Lãng), Xã Vinh Quang",106.676,20.6621
thành phố Hải Phòng,Kẻ Sặt,xã,4,1025,39554,24.67,"Trụ sở cũ của Huyện ủy, HĐND, UBND huyện Bình Giang","Xã Vĩnh Hưng, Xã Hùng Thắng (huyện Bình Giang), Thị trấn Kẻ Sặt, Xã Vĩnh Hồng",106.181,20.9062
