tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Phú Thọ,Phú Khê,xã,12,1594,25630,37.11,Trụ sở UBND xã Phú Khê,"Xã Hương Lung, Xã Phú Khê",105.102,21.3779
tỉnh Phú Thọ,Phú Mỹ,xã,12,1566,15460,27.36,Trụ sở UBND xã Liên Hoa cũ,"Xã Liên Hoa, Xã Lệ Mỹ, Xã Phú Mỹ",105.274,21.5134
tỉnh Phú Thọ,Phù Ninh,xã,12,1605,45037,39.28,Trụ sở Huyện ủy - UBND huyện Phù Ninh cũ,"Thị trấn Phong Châu, Xã Phú Nham, Xã Phú Lộc, Xã Phù Ninh",105.314,21.4134
tỉnh Phú Thọ,Phú Thọ,phường,12,1584,27957,23.07,"Đảng ủy và MTTQ: Số 198 đường Nguyễn Tất Thành, phường Phú Thọ (Trụ sở Thị ủy Phú Thọ cũ)
HĐND và UBND: Số 200 đường Nguyễn Tất Thành, phường Phú Thọ (Trường Đại học Hùng Vương cũ)
Trung tâm hành chính công: Số 210 đường Nguyễn Tất Thành, phường Phú Thọ (Trụ sở UBND phường Hùng Vương cũ)","Phường Hùng Vương (thị xã Phú Thọ), Xã Văn Lung, Xã Hà Lộc",105.225,21.4263
tỉnh Phú Thọ,Phúc Yên,phường,12,1623,63954,23.4,"145 Trần Hưng Đạo, phường Phúc Yên, tỉnh Phú Thọ (Trụ sở UBND TP Phúc Yên cũ)","Phường Hùng Vương (thành phố Phúc Yên), Phường Hai Bà Trưng, Phường Phúc Thắng, Phường Tiền Châu, Phường Nam Viêm",105.707,21.2457
tỉnh Phú Thọ,Phùng Nguyên,xã,12,1589,41046,30.57,Trụ sở xã Phùng Nguyên,"Xã Tứ Xã, Xã Sơn Vi, Xã Phùng Nguyên",105.295,21.2936
tỉnh Phú Thọ,Quảng Yên,xã,12,1565,15056,39.58,Trụ sở UBND xã Quảng Yên,"Xã Đại An, Xã Đông Lĩnh, Xã Quảng Yên",105.175,21.5152
tỉnh Phú Thọ,Quy Đức,xã,12,1694,9462,146.97,"Trụ sở chính đặt tại xã Đoàn Kết, sử dụng trụ sở xã Yên Hòa","Xã Đoàn Kết (huyện Đà Bắc), Xã Đồng Ruộng, Xã Trung Thành, Xã Yên Hoà",105.053,20.8908
tỉnh Phú Thọ,Quyết Thắng,xã,12,1690,22746,59.66,Trụ sở xã Quyết Thắng,"Xã Chí Đạo, Xã Định Cư, Xã Quyết Thắng",105.363,20.4744
tỉnh Phú Thọ,Sơn Đông,xã,12,1633,36076,26.7,Trụ sở xã Cao Phong cũ,"Xã Tây Sơn, Xã Cao Phong, Xã Sơn Đông",105.461,21.332
