tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Khánh Hòa,Lâm Sơn,xã,23,1095,24247,191.5,UBND xã Lâm Sơn ,"Xã Lương Sơn, Xã Lâm Sơn",108.707,11.8371
tỉnh Khánh Hòa,Mỹ Sơn,xã,23,1274,158,248.1,UBND xã Mỹ Sơn ,"Xã Phước Trung, Xã Mỹ Sơn",108.891,11.7085
tỉnh Khánh Hòa,Nam Cam Ranh,xã,23,1060,23525,92.6,UBND xã Cam Thịnh Đông,"Xã Cam Lập, Xã Cam Bình, Xã Cam Thịnh Đông, Xã Cam Thịnh Tây",109.112,11.8586
tỉnh Khánh Hòa,Nam Khánh Vĩnh,xã,23,1067,10271,197.1,UBND xã Sơn Thái,"Xã Cầu Bà, Xã Khánh Thành, Xã Liên Sang, Xã Sơn Thái",108.816,12.2094
tỉnh Khánh Hòa,Nam Nha Trang,phường,23,1044,130164,82.2,"UBND xã Vĩnh Thái - KĐT Mỹ Gia, thôn Thủy Tú","Phường Phước Hải, Phường Phước Long, Phường Vĩnh Trường, Xã Vĩnh Thái, Xã Phước Đồng",109.168,12.1947
tỉnh Khánh Hòa,Nam Ninh Hòa,xã,23,1267,31293,201.4,UBND xã Ninh Hưng,"Xã Ninh Lộc, Xã Ninh Ích, Xã Ninh Hưng, Xã Ninh Tân",109.077,12.4199
tỉnh Khánh Hòa,Nha Trang,phường,23,3306,136118,47.12,UBND TP Nha Trang - số 42 Lê Thánh Tôn,"Phường Vạn Thạnh, Phường Lộc Thọ, Phường Vĩnh Nguyên, Phường Tân Tiến, Phường Phước Hòa",109.196,12.232
tỉnh Khánh Hòa,Ninh Chử,phường,23,1277,39556,20.4,"Huyện ủy, HĐND, UBND huyện Ninh Hải ","Phường Văn Hải, Thị trấn Khánh Hải",109.018,11.5992
tỉnh Khánh Hòa,Ninh Hải,xã,23,1088,31115,100.1,UBND xã Phương Hải,"Xã Phương Hải, Xã Tri Hải, Xã Bắc Sơn",109.082,11.6573
tỉnh Khánh Hòa,Ninh Hòa,phường,23,1031,58816,35.8,UBND thị xã Ninh Hòa,"Phường Ninh Hiệp, Phường Ninh Đa, Xã Ninh Đông, Xã Ninh Phụng",109.139,12.5087
tỉnh Khánh Hòa,Ninh Phước,xã,23,1090,70203,65.4,UBND huyện Ninh Phước,"Thị trấn Phước Dân, Xã Phước Thuận, Xã Phước Hải",108.954,11.5272
tỉnh Khánh Hòa,Ninh Sơn,xã,23,1273,32003,99.3,UBND huyện Ninh Sơn ,"Thị trấn Tân Sơn, Xã Quảng Sơn",108.746,11.7523
tỉnh Khánh Hòa,Phan Rang,phường,23,1268,7225,9.4,UBND TP Phan Rang - Tháp Chàm ,"Phường Kinh Dinh, Phường Phủ Hà, Phường Đài Sơn, Phường Đạo Long",108.992,11.5639
tỉnh Khánh Hòa,Phước Dinh,xã,23,1098,35301,154,UBND xã An Hải,"Xã An Hải, Xã Phước Dinh, Phường Đông Hải",108.977,11.427
tỉnh Khánh Hòa,Phước Hà,xã,23,1092,89,230,UBND xã Nhị Hà,"Xã Nhị Hà, Xã Phước Hà",108.771,11.4899
tỉnh Khánh Hòa,Phước Hậu,xã,23,1091,49465,74.7,UBND xã Phước Sơn,"Xã Phước Vinh, Xã Phước Sơn, Xã Phước Hậu",108.872,11.608
tỉnh Khánh Hòa,Phước Hữu,xã,23,1094,35572,177.7,UBND xã Phước Hữu,"Xã Phước Thái, Xã Phước Hữu",108.831,11.5669
