tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Thanh Hóa,Vân Du,xã,16,2648,24146,88.53,Thị trấn Vân Du,"Thị trấn Vân Du, Xã Thành Công, Xã Thành Tân",105.723,20.1704
tỉnh Thanh Hóa,Vạn Lộc,xã,16,2642,70587,28.4,Trụ sở xã Minh Lộc,"Xã Minh Lộc, Xã Hải Lộc, Xã Hưng Lộc, Xã Ngư Lộc, Xã Đa Lộc",105.969,19.9488
tỉnh Thanh Hóa,Văn Nho,xã,16,2672,10112,64.77,Xã Kỳ Tân,"Xã Kỳ Tân, Xã Văn Nho",105.128,20.266
tỉnh Thanh Hóa,Văn Phú,xã,16,2741,8516,106.55,Xã Tam Văn,"Xã Tam Văn, Xã Lâm Phú",105.053,20.2461
tỉnh Thanh Hóa,Vạn Xuân,xã,16,2610,6125,139.49,Xã Vạn Xuân,Không sáp nhập,105.232,19.8749
tỉnh Thanh Hóa,Vĩnh Lộc,xã,16,2652,40344,56.94,"Trụ sở Huyện ủy (đảng ủy, đoàn thể) Trụ sở HĐND - UBND Vĩnh Lộc (chính quyền).","Thị trấn Vĩnh Lộc, Xã Ninh Khang, Xã Vĩnh Phúc, Xã Vĩnh Hưng, Xã Vĩnh Hòa",105.64,20.0522
tỉnh Thanh Hóa,Xuân Bình,xã,16,2698,16385,183.18,Xã Bãi Trành,"Xã Xuân Hòa (huyện Như Xuân), Xã Bãi Trành, Xã Xuân Bình",105.406,19.517
tỉnh Thanh Hóa,Xuân Chinh,xã,16,2609,7588,172.48,Xã Xuân Chinh,"Xã Xuân Lẹ, Xã Xuân Chinh",105.196,19.7795
tỉnh Thanh Hóa,Xuân Du,xã,16,2680,22331,92.49,Xã Xuân Du,"Xã Cán Khê, Xã Phượng Nghi, Xã Xuân Du",105.481,19.7673
tỉnh Thanh Hóa,Xuân Hòa,xã,16,2686,26655,28.34,Xã Xuân Hòa,"Xã Xuân Hòa (huyện Thọ Xuân), Xã Thọ Hải, Xã Thọ Diên, Xã Xuân Hưng",105.48,19.9289
tỉnh Thanh Hóa,Xuân Lập,xã,16,2716,36213,34.49,Xã Xuân Minh,"Xã Xuân Minh, Xã Xuân Lai, Xã Trường Xuân, Xã Xuân Lập",105.555,19.9624
tỉnh Thanh Hóa,Xuân Thái,xã,16,2674,4418,120.71,Xã Xuân Thái,Không sáp nhập,105.514,19.5444
tỉnh Thanh Hóa,Xuân Tín,xã,16,2687,26531,31.93,Xã Xuân Tín,"Xã Phú Xuân (huyện Thọ Xuân), Xã Quảng Phú, Xã Xuân Tín",105.492,19.9877
tỉnh Thanh Hóa,Yên Định,xã,16,2628,38596,29.42,Trụ sở huyện Yên Định,"Thị trấn Quán Lào, Xã Định Liên, Xã Định Long, Xã Định Tăng",105.638,19.9703
tỉnh Thanh Hóa,Yên Khương,xã,16,2736,5572,97.89,Xã Yên Khương,Không sáp nhập,105.032,20.1454
tỉnh Thanh Hóa,Yên Nhân,xã,16,2608,5674,188.69,Xã Yên Nhân,Không sáp nhập,105.134,20.0082
tỉnh Thanh Hóa,Yên Ninh,xã,16,2630,23569,24.67,Trụ sở xã Yên Ninh,"Xã Yên Hùng, Xã Yên Thịnh, Xã Yên Ninh",105.589,19.9798
tỉnh Thanh Hóa,Yên Phú,xã,16,2631,188,42.61,Trụ sở xã Yên Phú,"Thị trấn Thống Nhất, Xã Yên Tâm, Xã Yên Phú",105.519,20.0208
tỉnh Thanh Hóa,Yên Thắng,xã,16,2738,6652,95.22,Xã Yên Thắng,Không sáp nhập,105.099,20.1426
tỉnh Thanh Hóa,Yên Thọ,xã,16,2693,23029,80.63,Xã Yên Thọ,"Xã Xuân Phúc, Xã Yên Lạc, Xã Yên Thọ (huyện Như Thanh)",105.599,19.5587
tỉnh Thanh Hóa,Yên Trường,xã,16,2629,29314,26.95,Trụ sở xã Yên Trường,"Xã Yên Trung, Xã Yên Phong, Xã Yên Thái, Xã Yên Trường",105.589,20.0146
