tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Bắc Ninh,Phật Tích,xã,2,2146,23960,16.83,"Trụ sở Đảng ủy, HĐND, UBND xã Phật Tích (cũ)","Xã Minh Đạo, Xã Cảnh Hưng, Xã Phật Tích",106.041,21.0895
tỉnh Bắc Ninh,Phù Khê,phường,2,2212,50574,14.03,"Trụ sở Đảng ủy, HĐND, UBND phường Phù Khê (cũ)","Phường Châu Khê, Phường Hương Mạc, Phường Phù Khê",105.933,21.1395
tỉnh Bắc Ninh,Phù Lãng,xã,2,2204,26964,28.15,"Trụ sở Đảng ủy, HĐND, UBND xã Phù Lãng (cũ)","Xã Châu Phong, Xã Đức Long, Xã Phù Lãng",106.258,21.1351
tỉnh Bắc Ninh,Phúc Hoà,xã,2,2181,24998,32.69,"Trụ sở Đảng ủy, HĐND, UBND xã Hợp Đức (cũ)","Xã Hợp Đức, Xã Liên Chung, Xã Phúc Hòa",106.161,21.3912
tỉnh Bắc Ninh,Phương Liễu,phường,2,2198,42255,13.37,"Trụ sở Đảng ủy, HĐND, UBND phường Phương Liễu (cũ)","Phường Phượng Mao, Phường Phương Liễu",106.13,21.1591
tỉnh Bắc Ninh,Phượng Sơn,phường,2,2130,41342,78.74,"Trụ sở Đảng ủy, HĐND, UBND phường Phượng Sơn (cũ)","Phường Phượng Sơn, Xã Quý Sơn, Xã Mỹ An",106.506,21.3557
tỉnh Bắc Ninh,Quang Trung,xã,2,2163,30398,31.36,"Trụ sở Đảng ủy, HĐND, UBND xã Lam Sơn (cũ)","Xã Lam Sơn, Xã Quang Trung",106.056,21.4248
tỉnh Bắc Ninh,Quế Võ,phường,2,2194,40194,23.51,Trụ sở Thị ủy và UBND thị xã Quế Võ (cũ),"Phường Phố Mới, Phường Bằng An, Phường Việt Hùng, Phường Quế Tân",106.176,21.1594
tỉnh Bắc Ninh,Sa Lý,xã,2,2122,6352,83.95,"Trụ sở Đảng ủy, HĐND, UBND xã Phong Minh (cũ)","Xã Phong Minh, Xã Sa Lý",106.774,21.5371
tỉnh Bắc Ninh,Sơn Động,xã,2,2131,24394,78.72,"Trụ sở Đảng ủy, HĐND, UBND huyện Sơn Động (cũ)","Thị trấn An Châu, Xã An Bá, Xã Vĩnh An",106.847,21.3265
tỉnh Bắc Ninh,Sơn Hải,xã,2,2123,9591,102.89,"Trụ sở Đảng ủy, HĐND, UBND xã Hộ Đáp (cũ)","Xã Hộ Đáp, Xã Sơn Hải",106.581,21.509
tỉnh Bắc Ninh,Song Liễu,phường,2,2215,31758,17.75,"Trụ sở Đảng ủy, HĐND, UBND phường Xuân Lâm (cũ)","Phường Xuân Lâm, Phường Hà Mãn, Xã Ngũ Thái, Xã Song Liễu",106.027,21.0163
tỉnh Bắc Ninh,Tam Đa,xã,2,2140,36730,20.52,"Trụ sở Đảng ủy, HĐND, UBND xã Thụy Hòa (cũ)","Xã Thụy Hòa, Xã Đông Phong, Xã Tam Đa",106.021,21.214
tỉnh Bắc Ninh,Tam Giang,xã,2,2141,25590,14.93,"Trụ sở Đảng ủy, HĐND, UBND xã Tam Giang (cũ)","Xã Hòa Tiến, Xã Tam Giang",105.931,21.2212
tỉnh Bắc Ninh,Tam Sơn,phường,2,2211,28562,14.11,"Trụ sở Đảng ủy, HĐND, UBND phường Tam Sơn  (cũ)","Phường Tương Giang, Phường Tam Sơn",105.98,21.1488
tỉnh Bắc Ninh,Tam Tiến,xã,2,2175,17639,60.34,"Trụ sở Đảng ủy, HĐND, UBND xã Tiến Thắng (cũ)","Xã Tiến Thắng, Xã An Thượng, Xã Tam Tiến",106.076,21.5025
tỉnh Bắc Ninh,Tân An,phường,2,2165,37816,42.87,"Trụ sở Đảng ủy, HĐND, UBND phường Tâm An (cũ)","Phường Tân An, Xã Quỳnh Sơn, Xã Trí Yên, Xã Lãng Sơn",106.294,21.2403
tỉnh Bắc Ninh,Tân Chi,xã,2,2147,27821,18.11,"Trụ sở Đảng ủy, HĐND, UBND xã Lạc Vệ (cũ)","Xã Lạc Vệ, Xã Tân Chi",106.085,21.1057
tỉnh Bắc Ninh,Tân Dĩnh,xã,2,2187,35334,31.96,"Trụ sở Đảng ủy, HĐND, UBND xã Tân Dĩnh (cũ)","Xã Tân Dĩnh, Xã Thái Đào, Xã Đại Lâm",106.27,21.3019
tỉnh Bắc Ninh,Tân Sơn,xã,2,2121,14823,95.37,"Trụ sở Đảng ủy, HĐND, UBND xã Tân Sơn (cũ)","Xã Cấm Sơn, Xã Tân Sơn",106.616,21.5732
tỉnh Bắc Ninh,Tân Tiến,phường,2,2166,34321,25.46,"Trụ sở Đảng ủy, HĐND, UBND phường Tân Tiến (cũ)","Phường Hương Gián, Phường Tân Tiến, Xã Xuân Phú",106.243,21.2594
tỉnh Bắc Ninh,Tân Yên,xã,2,2179,50732,48.13,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Cao Thượng (cũ)","Thị trấn Cao Thượng, Xã Cao Xá, Xã Việt Lập, Xã Ngọc Lý",106.127,21.3653
tỉnh Bắc Ninh,Tây Yên Tử,xã,2,2132,10612,132.76,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Tây Yên Tử (cũ)","Thị trấn Tây Yên Tử, Xã Thanh Luận",106.766,21.1956
