tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Thái Nguyên,Nghiên Loan,xã,10,1101,1104,130.33,"Trụ sở Đảng ủy, HĐND, UBND xã Nghiên Loan","Xã Xuân La, Xã An Thắng, Xã Nghiên Loan",105.722,22.5527
tỉnh Thái Nguyên,Nghinh Tường,xã,10,1164,6554,160.73,"Trụ sở Đảng ủy, HĐND, UBND xã Nghinh Tường","Xã Vũ Chấn, Xã Nghinh Tường",106.06,21.8491
tỉnh Thái Nguyên,Phan Đình Phùng,phường,10,1126,111482,14.73,"Trụ sở Đảng ủy, HĐND, UBND","Phường Trưng Vương, Phường Túc Duyên, Phường Đồng Quang, Phường Quang Trung, Phường Hoàng Văn Thụ, Phường Tân Thịnh, Phường Phan Đình Phùng, Phường Gia Sàng",105.834,21.5887
tỉnh Thái Nguyên,Phổ Yên,phường,10,1175,49162,40.7,"Trụ sở Đảng ủy, HĐND, UBND TP Phổ Yên","Phường Ba Hàng, Phường Hồng Tiến, Phường Bãi Bông, Xã Đắc Sơn",105.867,21.4265
tỉnh Thái Nguyên,Phong Quang,xã,10,1213,6144,153.46,"Trụ sở Đảng ủy, HĐND, UBND xã Dương Quang","Xã Dương Quang, Xã Đôn Phong",105.756,22.2038
tỉnh Thái Nguyên,Phú Bình,xã,10,1188,44845,44.18,"Trụ sở Đảng ủy, HĐND, UBND tại Huyện ủy Phú Bình","Thị trấn Hương Sơn, Xã Xuân Phương, Xã Úc Kỳ, Xã Nhã Lộng, Xã Bảo Lý, Xã Thượng Đình",105.956,21.4735
tỉnh Thái Nguyên,Phú Đình,xã,10,1150,11746,47.89,"Trụ sở Đảng ủy, HĐND, UBND xã Phú Đình","Xã Điềm Mặc, Xã Phú Đình",105.528,21.8089
tỉnh Thái Nguyên,Phú Lạc,xã,10,1135,21105,58.07,"Trụ sở Đảng ủy, HĐND, UBND xã Tân Linh","Xã Phục Linh, Xã Tân Linh, Xã Phú Lạc",105.652,21.6838
tỉnh Thái Nguyên,Phú Lương,xã,10,1158,43914,112.39,"Trụ sở Đảng ủy, HĐND, UBND huyện Phú Lương hiện nay","Thị trấn Đu, Thị trấn Giang Tiên, Xã Yên Lạc, Xã Động Đạt",105.726,21.744
tỉnh Thái Nguyên,Phú Thịnh,xã,10,1136,21333,45.37,"Trụ sở Đảng ủy, HĐND, UBND xã Bản Ngoại","Xã Bản Ngoại, Xã Phú Cường, Xã Phú Thịnh",105.553,21.708
tỉnh Thái Nguyên,Phủ Thông,xã,10,1115,1332,96.94,"Trụ sở Đảng ủy, HĐND, UBND xã Phủ Thông","Thị trấn Phủ Thông, Xã Vi Hương, Xã Tân Tú, Xã Lục Bình",105.851,22.2673
tỉnh Thái Nguyên,Phú Xuyên,xã,10,1173,23053,64.58,"Trụ sở Đảng ủy, HĐND, UBND xã Yên Lãng","Xã Yên Lãng, Xã Phú Xuyên",105.52,21.6758
tỉnh Thái Nguyên,Phúc Lộc,xã,10,1103,28236,70.5,"Trụ sở Đảng ủy, HĐND, UBND xã Phúc Lộc","Xã Bành Trạch, Xã Hà Hiệu, Xã Phúc Lộc",105.825,22.4712
