tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Quảng Ninh,Hoành Mô,xã,3,1907,9014,137.91,"Trụ sở Đảng ủy, HĐND, UBND xã Hoành Mô","Xã Đồng Văn, Xã Hoành Mô",107.523,21.5592
tỉnh Quảng Ninh,Hồng Gai,phường,3,3309,51333,5,"Trụ sở Đảng ủy, HĐND, UBND phường Trần Hưng Đạo","Phường Bạch Đằng, Phường Trần Hưng Đạo, Phường Hồng Gai",107.078,20.9541
tỉnh Quảng Ninh,Kỳ Thượng,xã,3,1897,5918,273.5,"Trụ sở Đảng ủy, HĐND, UBND xã Đạp Thanh","Xã Thanh Lâm, Xã Đạp Thanh, Xã Kỳ Thượng",107.131,21.2659
tỉnh Quảng Ninh,Liên Hòa,phường,3,1895,32847,71.44,"Trụ sở Đảng ủy, HĐND, UBND xã Liên Hòa","Phường Phong Hải, Xã Liên Vị, Xã Tiền Phong, Xã Liên Hòa",106.825,20.8601
tỉnh Quảng Ninh,Lục Hồn,xã,3,1908,9974,107.13,"Trụ sở Đảng ủy, HĐND, UBND xã Lục Hồn","Xã Đồng Tâm, Xã Lục Hồn",107.438,21.5737
tỉnh Quảng Ninh,Lương Minh,xã,3,1876,5608,225.28,"Trụ sở Đảng ủy, HĐND, UBND xã Lương Minh","Xã Đồng Sơn, Xã Lương Minh",107.029,21.2134
tỉnh Quảng Ninh,Mạo Khê,phường,3,1916,72012,46.55,"Trụ sở Đảng ủy, HĐND, UBND phường Mạo Khê","Phường Xuân Sơn, Phường Kim Sơn, Phường Yên Thọ, Phường Mạo Khê",106.61,21.065
tỉnh Quảng Ninh,Móng Cái 1,phường,3,1918,46588,82.47,"Trụ sở Thành ủy, HĐND, UBND thành phố Móng Cái","Phường Trần Phú, Phường Hải Hòa, Phường Bình Ngọc, Phường Trà Cổ, Xã Hải Xuân",107.995,21.5029
tỉnh Quảng Ninh,Móng Cái 2,phường,3,1912,29189,72.97,"Trụ sở Đảng ủy, HĐND, UBND phường Ka Long","Phường Ninh Dương, Phường Ka Long, Xã Vạn Ninh",107.949,21.4919
tỉnh Quảng Ninh,Móng Cái 3,phường,3,1904,22565,90.03,"Trụ sở Đảng ủy, HĐND, UBND phường Hải Yên","Phường Hải Yên, Xã Hải Đông",107.898,21.5406
tỉnh Quảng Ninh,Mông Dương,phường,3,1886,18953,167.16,"Trụ sở Đảng ủy, HĐND, UBND phường Mông Dương","Phường Mông Dương, Xã Dương Huy",107.327,21.073
tỉnh Quảng Ninh,Phong Cốc,phường,3,1891,27356,42.17,"Trụ sở Đảng ủy, HĐND, UBND phường Phong Cốc","Phường Nam Hòa, Phường Yên Hải, Phường Phong Cốc, Xã Cẩm La",106.788,20.8973
tỉnh Quảng Ninh,Quảng Đức,xã,3,1911,11682,131.48,"Trụ sở Đảng ủy, HĐND, UBND xã Quảng Thành","Xã Quảng Thành, Xã Quảng Thịnh, Xã Quảng Đức",107.71,21.5489
tỉnh Quảng Ninh,Quảng Hà,xã,3,1903,40988,134.37,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Quảng Hà","Thị trấn Quảng Hà, Xã Quảng Minh, Xã Quảng Chính, Xã Quảng Phong, Xã Quảng Long",107.734,21.4174
tỉnh Quảng Ninh,Quang Hanh,phường,3,1885,52750,63.63,"Trụ sở Đảng ủy, HĐND, UBND phường Quang Hanh","Phường Cẩm Thạch, Phường Cẩm Thủy, Phường Quang Hanh",107.212,20.9995
tỉnh Quảng Ninh,Quảng La,xã,3,1877,9183,165.67,"Trụ sở Đảng ủy, HĐND, UBND xã Quảng La","Xã Bằng Cả, Xã Dân Chủ, Xã Tân Dân, Xã Quảng La",106.885,21.1092
tỉnh Quảng Ninh,Quảng Tân,xã,3,1905,18049,184.81,"Trụ sở Đảng ủy, HĐND, UBND xã Quảng Tân","Xã Quảng An, Xã Dực Yên, Xã Quảng Lâm, Xã Quảng Tân",107.545,21.4178
tỉnh Quảng Ninh,Quảng Yên,phường,3,1900,31353,20.69,"Trụ sở Đảng ủy, HĐND, UBND thị xã Quảng Yên","Phường Yên Giang, Phường Quảng Yên, Xã Tiền An",106.817,20.9334
tỉnh Quảng Ninh,Thống Nhất,xã,3,1881,17310,276.12,"Trụ sở Đảng ủy, HĐND, UBND xã Thống Nhất","Xã Vũ Oai, Xã Hòa Bình, Xã Thống Nhất, Xã Đồng Lâm",107.125,21.0828
tỉnh Quảng Ninh,Tiên Yên,xã,3,1898,22164,137.87,"Trụ sở Đảng ủy, HĐND, UBND huyện Tiên Yên","Thị trấn Tiên Yên, Xã Phong Dụ, Xã Tiên Lãng, Xã Yên Than, Xã Đại Dực, Xã Đông Ngũ, Xã Vô Ngại",107.394,21.376
tỉnh Quảng Ninh,Tuần Châu,phường,3,1917,14904,62.08,"Trụ sở Đảng ủy, HĐND, UBND phường Đại Yên","Phường Đại Yên, Phường Tuần Châu, Phường Hà Khẩu",106.912,20.9902
tỉnh Quảng Ninh,Uông Bí,phường,3,1872,59866,49.81,"Trụ sở Thành ủy, HĐND, UBND thành phố Uông Bí","Phường Quang Trung, Phường Thanh Sơn, Phường Yên Thanh, Phường Trưng Vương",106.766,21.0249
tỉnh Quảng Ninh,Vân Đồn,đặc khu,3,3314,53904,538.92,"Trụ sở Huyện ủy, HĐND, UBND huyện Vân Đồn","Thị trấn Cái Rồng, Xã Bản Sen, Xã Bình Dân, Xã Đài Xuyên, Xã Đoàn Kết, Xã Đông Xá, Xã Hạ Long, Xã Minh Châu, Xã Ngọc Vừng, Xã Quan Lạn, Xã Thắng Lợi, Xã Vạn Yên",107.473,21.1584
tỉnh Quảng Ninh,Vàng Danh,phường,3,1882,38864,93.77,"Trụ sở Đảng ủy, HĐND, UBND phường Trưng Vương","Phường Bắc Sơn, Phường Nam Khê, Phường Vàng Danh, Phường Trưng Vương",106.81,21.0869
tỉnh Quảng Ninh,Việt Hưng,phường,3,1878,51787,41.39,"Trụ sở Đảng ủy, HĐND, UBND phường Giếng Đáy","Phường Giếng Đáy, Phường Việt Hưng, Phường Hà Khẩu",106.98,20.9903
tỉnh Quảng Ninh,Vĩnh Thực,xã,3,3316,5407,49.11,"Trụ sở Đảng ủy, HĐND, UBND xã Vĩnh Thực","Xã Vĩnh Trung, Xã Vĩnh Thực",107.917,21.3736
tỉnh Quảng Ninh,Yên Tử,phường,3,1873,38932,113.23,Trụ sở Ban Quản lý Di tích và Rừng quốc gia Yên Tử,"Phường Phương Đông, Phường Phương Nam, Xã Thượng Yên Công",106.756,21.1161
