tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Quảng Trị,Tà Rụt,xã,19,592,10639,273.15,UBND xã Tà Rụt (cũ),"Xã A Vao, Xã Húc Nghì, Xã Tà Rụt",107.001,16.4538
tỉnh Quảng Trị,Tân Gianh,xã,19,613,22395,41.05,UBND xã Cảnh Hóa (cũ),"Xã Phù Cảnh, Xã Liên Trường, Xã Quảng Thanh",106.322,17.785
tỉnh Quảng Trị,Tân Lập,xã,19,593,14418,83.18,UBND xã Tân Lập (cũ),"Xã Tân Liên, Xã Hướng Lộc, Xã Tân Lập",106.708,16.5759
tỉnh Quảng Trị,Tân Mỹ,xã,19,638,24644,102.57,UBND xã Dương Thủy (cũ),"Xã Tân Thủy, Xã Dương Thủy, Xã Mỹ Thủy, Xã Thái Thủy",106.85,17.1515
tỉnh Quảng Trị,Tân Thành,xã,19,605,5513,89.77,UBND xã Tân Thành (cũ),Không sáp nhập,105.828,17.8809
tỉnh Quảng Trị,Thượng Trạch,xã,19,627,3615,,UBND xã Thượng Trạch (cũ),"Xã Tân Trạch, Xã Thượng Trạch",106.183,17.4608
tỉnh Quảng Trị,Triệu Bình,xã,19,574,27169,37.2,UBND xã Triệu Đại (cũ),"Xã Triệu Độ, Xã Triệu Thuận, Xã Triệu Hòa, Xã Triệu Đại",107.167,16.8254
tỉnh Quảng Trị,Triệu Cơ,xã,19,589,21976,44.54,UBND xã Triệu Cơ (cũ),"Xã Triệu Trung, Xã Triệu Tài, Xã Triệu Cơ",107.253,16.7948
tỉnh Quảng Trị,Triệu Phong,xã,19,591,23534,80.79,UBND huyện Triệu Phong (cũ),"Thị trấn Ái Tử, Xã Triệu Thành, Xã Triệu Thượng",107.137,16.7174
tỉnh Quảng Trị,Trung Thuần,xã,19,618,16331,98.83,UBND xã Quảng Lưu (cũ),"Xã Quảng Lưu, Xã Quảng Thạch, Xã Quảng Tiến",106.338,17.8399
tỉnh Quảng Trị,Trường Ninh,xã,19,633,35614,71.92,UBND xã Xuân Ninh (cũ),"Xã Vạn Ninh, Xã An Ninh, Xã Xuân Ninh, Xã Hiền Ninh",106.659,17.298
tỉnh Quảng Trị,Trường Phú,xã,19,639,21206,97.18,UBND xã Mai Thủy (cũ),"Xã Trường Thủy, Xã Mai Thủy, Xã Phú Thủy",106.76,17.1662
tỉnh Quảng Trị,Trường Sơn,xã,19,631,8484,935.96,UBND xã Trường Sơn (cũ),"Xã Trường Xuân, Xã Trường Sơn",106.458,17.2539
tỉnh Quảng Trị,Tuyên Bình,xã,19,612,15619,119.19,UBND xã Phong Hóa (cũ),"Xã Phong Hóa, Xã Ngư Hóa, Xã Mai Hóa",106.246,17.8897
tỉnh Quảng Trị,Tuyên Hóa,xã,19,614,21452,194.92,đang cập nhật,"Xã Tiến Hóa, Xã Châu Hóa, Xã Cao Quảng, Xã Văn Hóa",106.201,17.7643
tỉnh Quảng Trị,Tuyên Lâm,xã,19,610,8401,235.2,UBND xã Thanh Hóa (cũ),"Xã Lâm Hóa, Xã Thanh Hóa",105.761,17.967
tỉnh Quảng Trị,Tuyên Phú,xã,19,611,18800,135.88,UBND xã Thạch Hóa (cũ),"Xã Đồng Hóa, Xã Thạch Hóa, Xã Đức Hóa",106.116,17.8673
tỉnh Quảng Trị,Tuyên Sơn,xã,19,609,6738,132.14,UBND xã Hương Hóa (cũ),"Xã Thanh Thạch, Xã Hương Hóa",105.899,18.0335
tỉnh Quảng Trị,Vĩnh Định,xã,19,583,26737,63.85,UBND xã Hải Vĩnh (cũ),"Xã Hải Quy, Xã Hải Hưng, Xã Hải Bình",107.278,16.755
tỉnh Quảng Trị,Vĩnh Hoàng,xã,19,565,19021,87.06,UBND xã Trung Nam (cũ),"Xã Vĩnh Thái, Xã Trung Nam, Xã Vĩnh Hòa, Xã Vĩnh Tú",107.028,17.0978
tỉnh Quảng Trị,Vĩnh Linh,xã,19,564,27527,90.37,UBND huyện Vĩnh Linh (cũ),"Thị trấn Hồ Xá, Xã Vĩnh Long, Xã Vĩnh Chấp",106.956,17.0783
tỉnh Quảng Trị,Vĩnh Thủy,xã,19,567,20747,103.74,đang cập nhật,"Xã Vĩnh Lâm, Xã Vĩnh Sơn, Xã Vĩnh Thủy",106.982,17.0043
