tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Điện Biên,Pú Nhung,xã,13,2274,12547,209.93,"Trụ sở Đảng ủy, HĐND và UBND xã Rạng Đông","Xã Rạng Đông, Xã Ta Ma, Xã Pú Nhung",103.494,21.7195
tỉnh Điện Biên,Quài Tở,xã,13,2277,14887,182.01,"Trụ sở Đảng ủy, HĐND và UBND xã Quài Tở","Xã Tỏa Tình, Xã Tênh Phông, Xã Quài Tở",103.466,21.552
tỉnh Điện Biên,Quảng Lâm,xã,13,2254,10021,233.25,"Trụ sở Đảng ủy, HĐND và UBND xã Quảng Lâm","Xã Na Cô Sa, Xã Quảng Lâm",102.611,21.9956
tỉnh Điện Biên,Sam Mứn,xã,13,2285,8183,156.12,"Trụ sở Đảng ủy, HĐND và UBND xã Pom Lót","Xã Pom Lót, Xã Na Ư",102.953,21.2182
tỉnh Điện Biên,Sáng Nhè,xã,13,2271,đang cập nhật,190.02,"Trụ sở Đảng ủy, HĐND và UBND xã Xá Nhè","Xã Xá Nhè, Xã Mường Đun, Xã Phình Sáng",103.462,21.8456
tỉnh Điện Biên,Si Pa Phìn,xã,13,2262,10772,241.65,"Trụ sở Đảng ủy, HĐND và UBND xã Si Pa Phìn","Xã Phìn Hồ, Xã Si Pa Phìn",102.921,21.8069
tỉnh Điện Biên,Sín Chải,xã,13,2269,12915,189.13,"Trụ sở Đảng ủy, HĐND và UBND xã Tả Sìn Thàng","Xã Tả Sìn Thàng, Xã Lao Xả Phình, Xã Sín Chải",103.331,22.0568
tỉnh Điện Biên,Sín Thầu,xã,13,2249,6058,516.42,"Trụ sở Đảng ủy, HĐND và UBND xã Leng Su Sìn","Xã Sen Thượng, Xã Leng Su Sìn, Xã Sín Thầu",102.293,22.3798
tỉnh Điện Biên,Sính Phình,xã,13,2270,15815,174.53,"Trụ sở Đảng ủy, HĐND và UBND xã Sính Phình","Xã Trung Thu, Xã Tả Phìn, Xã Sính Phình",103.339,21.939
tỉnh Điện Biên,Thanh An,xã,13,2284,25324,136.72,"Trụ sở Đảng ủy, HĐND và UBND xã Noong Hẹt","Xã Noong Hẹt, Xã Sam Mứn, Xã Thanh An",103.039,21.3067
tỉnh Điện Biên,Thanh Nưa,xã,13,2282,29397,176.97,"Trụ sở Đảng ủy, HĐND và UBND xã Thanh Luông","Xã Hua Thanh, Xã Thanh Luông, Xã Thanh Hưng, Xã Thanh Chăn, Xã Thanh Nưa",102.96,21.4283
tỉnh Điện Biên,Thanh Yên,xã,13,2283,15697,130.1,"Trụ sở Đảng ủy, HĐND và UBND xã Noong Luống","Xã Noong Luống, Xã Pa Thơm, Xã Thanh Yên",102.921,21.3062
tỉnh Điện Biên,Tìa Dình,xã,13,2290,7292,166.76,"Trụ sở Đảng ủy, HĐND và UBND xã Háng Lìa","Xã Háng Lìa, Xã Tìa Dình",103.341,21.1393
tỉnh Điện Biên,Tủa Chùa,xã,13,2267,17817,108.33,"Trụ sở Huyện ủy, HĐND và UBND huyện Tủa Chùa","Thị trấn Tủa Chùa, Xã Mường Báng, Xã Nà Tòng",103.36,21.8236
tỉnh Điện Biên,Tủa Thàng,xã,13,2268,8944,150.92,"Trụ sở Đảng ủy, HĐND và UBND xã Huổi Só","Xã Huổi Só, Xã Tủa Thàng",103.434,22
tỉnh Điện Biên,Tuần Giáo,xã,13,2272,24303,108.49,"Trụ sở Huyện ủy, HĐND và UBND huyện Tuần Giáo","Thị trấn Tuần Giáo, Xã Quài Cang, Xã Quài Nưa",103.434,21.6313
tỉnh Điện Biên,Xa Dung,xã,13,2200,15722,215.5,"Trụ sở Đảng ủy, HĐND và UBND xã Phì Nhừ","Xã Phì Nhừ, Xã Xa Dung",103.299,21.3223
