tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Sơn La,Tạ Khoa,xã,15,1378,15522,191.88,"Bản Phúc, xã Tạ Khoa, tỉnh Sơn La","Xã Mường Khoa, Xã Hua Nhàn, Xã Tạ Khoa",104.336,21.165
tỉnh Sơn La,Tà Xùa,xã,15,1376,11199,233.67,"Bản Tà Xùa, xã Tà Xùa, tỉnh Sơn La","Xã Làng Chếu, Xã Háng Đồng, Xã Tà Xùa",104.47,21.3119
tỉnh Sơn La,Tân Phong,xã,15,1387,6787,135.45,"Bản Vạn, xã Tân Phong, tỉnh Sơn La","Xã Bắc Phong, Xã Nam Phong, Xã Tân Phong",104.733,21.0862
tỉnh Sơn La,Tân Yên,xã,15,1390,1838,192.79,"Tiểu khu 12, xã Tân Yên, tỉnh Sơn La",Không sáp nhập,104.608,20.9867
tỉnh Sơn La,Thảo Nguyên,phường,15,1451,22479,53.09,"Tổ dân phố 40, phường Thảo Nguyên, tỉnh Sơn La","Phường Cờ Đỏ, Phường Thảo Ngu yên",104.687,20.8722
tỉnh Sơn La,Thuận Châu,xã,15,1317,46958,132.83,"Tiểu khu 7, xã Thuận Châu, tỉnh Sơn La","Thị trấn Thuận Châu, Xã Phổng Ly, Xã Thôm Mòn, Xã Tông Lạnh, Xã Chiềng Pấc",103.698,21.451
tỉnh Sơn La,Tô Hiệu,phường,15,1309,51293,11.92,"Số 89, đường Lê Thái Tông, phường Tô Hiệu, tỉnh Sơn La","Phường Quyết Thắng, Phường Quyết Tâm, Phường Chiềng Lề, Phường Tô Hiệu",103.921,21.3273
tỉnh Sơn La,Tô Múa,xã,15,1393,14701,181.98,"Bản Mến, xã Tô Múa, tỉnh Sơn La","Xã Chiềng Khoa, Xã Suối Bàng, Xã Tô Múa",104.822,20.9151
tỉnh Sơn La,Tường Hạ,xã,15,1384,14076,120.85,"Bản Cóc 1, xã Tường Hạ, tỉnh Sơn La","Xã Tường Thượng, Xã Tường Phong, Xã Tường Tiến, Xã Tường Hạ",104.676,21.1461
tỉnh Sơn La,Vân Hồ,xã,15,1396,24998,268.4,"Bản Suối Lìn, xã Vân Hồ, tỉnh Sơn La","Xã Lóng Luông, Xã Chiềng Yên, Xã Mường Men, Xã Vân Hồ",104.94,20.7914
tỉnh Sơn La,Vân Sơn,phường,15,3307,15917,39.61,"Tổ Dân phố đoàn kết, Phường Vân Sơn, tỉnh Sơn La","Phường Bình Minh, Phường Vân Sơn",104.721,20.8226
tỉnh Sơn La,Xím Vàng,xã,15,1375,7596,232.35,"Bản Hang Chú, xã Xím Vàng, tỉnh Sơn La","Xã Hang Chú, Xã Xí m Vàng",104.32,21.3584
tỉnh Sơn La,Xuân Nha,xã,15,1397,10127,263.37,"Bản Thín, xã Xuân Nha, tỉnh Sơn La","Xã Tân Xuân, Xã Xuân Nha",104.756,20.6658
tỉnh Sơn La,Yên Châu,xã,15,1398,33061,246.55,"Tiểu Khu 3, xã Yên Châu, tỉnh Sơn La","Thị trấn Yên Châu, Xã Chiềng Đông, Xã Chiềng Sàng, Xã Chiềng Pằn, Xã Chiềng Khoi, Xã Sặp Vạt",104.283,21.0768
tỉnh Sơn La,Yên Sơn,xã,15,1400,12614,116.62,"Bản Chiềng Hưng, xã Yên Sơn, tỉnh Sơn La","Xã Chiềng On, Xã Yên Sơn",104.184,21
