tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Đồng Tháp,Tân Nhuận Đông,xã,31,469,59576,92,UBND Tân Nhuận Đông,"Xã Hòa Tân, Xã An Khánh, Xã Tân Nhuận Đông",105.833,10.2025
tỉnh Đồng Tháp,Tân Phú,xã,31,542,3136,38.6,UBND xã Tân Phú,"Xã Tân Hội, Xã Tân Phú (thị xã Cai Lậy), Xã Mỹ Hạnh Đông",106.167,10.4424
tỉnh Đồng Tháp,Tân Phú Đông,xã,31,86,2363,175.2,Trung tâm hành chính - chính trị của huyện Tân Phú Đông,"Xã Phú Thạnh, Xã Phú Đông, Xã Phú Tân",106.719,10.2431
tỉnh Đồng Tháp,Tân Phú Trung,xã,31,470,62831,82.6,UBND xã Tân Phú Trung,"Xã Tân Bình, Xã Tân Phú (huyện Châu Thành), Xã Phú Long, Xã Tân Phú Trung",105.764,10.2325
tỉnh Đồng Tháp,Tân Phước 1,xã,31,517,12836,95.4,UBND thị trấn Tân Phước,"Thị trấn Mỹ Phước, Xã Thạnh Mỹ, Xã Tân Hòa Đông",106.208,10.5315
tỉnh Đồng Tháp,Tân Phước 2,xã,31,518,10849,89.4,UBND xã Thạnh Tân,"Xã Thạnh Tân, Xã Thạnh Hòa, Xã Tân Hòa Tây",106.143,10.5331
tỉnh Đồng Tháp,Tân Phước 3,xã,31,480,75927,80.2,UBND xã Tân Lập 1,"Xã Phước Lập, Xã Tân Lập 1, Xã Tân Lập 2",106.262,10.4693
tỉnh Đồng Tháp,Tân Thành,xã,31,3377,30611,64.8,UBND xã Tân Thành A,"Xã Thông Bình, Xã Tân Thành A",105.555,10.8702
tỉnh Đồng Tháp,Tân Thạnh,xã,31,459,35806,70.8,UBND xã Tân Thạnh,"Xã Phú Lợi, Xã Tân Thạnh (huyện Thanh Bình) (phần còn lại sau khi sáp nhập vào xã Thanh Bình)",105.467,10.6109
tỉnh Đồng Tháp,Tân Thới,xã,31,85,32116,65.8,UBND xã Tân Phú,"Xã Tân Phú, Xã Tân Thạnh (huyện Tân Phú Đông), Xã Tân Thới",106.582,10.2723
tỉnh Đồng Tháp,Tân Thuận Bình,xã,31,529,40031,39.9,UBND xã Tân Thuận Bình,"Xã Đăng Hưng Phước, Xã Quơn Long, Xã Tân Thuận Bình",106.472,10.3797
tỉnh Đồng Tháp,Thanh Bình,xã,31,458,4741,86,UBND thị trấn Thanh Bình,"Xã Tân Mỹ, Xã Tân Phú (huyện Thanh Bình), Thị trấn Thanh Bình, Xã Tân Thạnh (huyện Thanh Bình)",105.517,10.6027
tỉnh Đồng Tháp,Thanh Hòa,phường,31,545,20903,19.5,UBND phường 2,"Phường 2 (thị xã Cai Lậy), Xã Tân Bình (thị xã Cai Lậy), Xã Thanh Hòa",106.093,10.3873
tỉnh Đồng Tháp,Thanh Hưng,xã,31,533,46314,51.9,UBND xã An Thái Trung,"Xã Tân Thanh, Xã Tân Hưng, Xã An Thái Trung",105.854,10.3356
tỉnh Đồng Tháp,Thanh Mỹ,xã,31,504,33096,93.1,UBND xã Thanh Mỹ,"Xã Phú Điền, Xã Thanh Mỹ",105.857,10.4442
tỉnh Đồng Tháp,Thạnh Phú,xã,31,539,25699,99.07,UBND xã Phú Cường,"Xã Phú Cường (huyện Cai Lậy), Xã Thạnh Lộc",106.057,10.4969
tỉnh Đồng Tháp,Tháp Mười,xã,31,433,44427,70.4,UBND thị trấn Mỹ An,"Thị trấn Mỹ An, Xã Mỹ An, Xã Mỹ Hòa",105.808,10.5821
tỉnh Đồng Tháp,Thới Sơn,phường,31,525,33045,49.36,UBND phường 6,"Phường 6 (thành phố Mỹ Tho), Xã Thới Sơn",106.329,10.3338
tỉnh Đồng Tháp,Thường Lạc,phường,31,422,38225,43.7,UBND phường An Lạc,"Phường An Lạc, Xã Thường Thới Hậu A, Xã Thường Lạc",105.319,10.8453
tỉnh Đồng Tháp,Thường Phước,xã,31,421,59864,80.7,UBND thị trấn Thường Thới Tiền,"Thị trấn Thường Thới Tiền, Xã Thường Phước 1, Xã Thường Phước 2",105.241,10.8523
tỉnh Đồng Tháp,Tràm Chim,xã,31,426,22725,90.2,UBND thị trấn Tràm Chim,"Thị trấn Tràm Chim, Xã Tân Công Sính",105.621,10.7468
tỉnh Đồng Tháp,Trung An,phường,31,512,70479,23.4,UBND xã Trung An,"Phường 10, Xã Phước Thạnh, Xã Trung An",106.324,10.3696
tỉnh Đồng Tháp,Trường Xuân,xã,31,434,36405,67.94,UBND xã Trường Xuân,"Xã Thạnh Lợi, Xã Trường Xuân",105.791,10.6294
tỉnh Đồng Tháp,Vĩnh Bình,xã,31,536,43575,159.68,UBND thị trấn Vĩnh Bình,"Thị trấn Vĩnh Bình, Xã Thạnh Nhựt, Xã Thạnh Trị",106.574,10.3467
tỉnh Đồng Tháp,Vĩnh Hựu,xã,31,79,2421,31.9,UBND xã Long Vĩnh,"Xã Long Vĩnh, Xã Vĩnh Hựu",106.582,10.3087
tỉnh Đồng Tháp,Vĩnh Kim,xã,31,523,31466,25.6,UBND xã Vĩnh Kim,"Xã Phú Phong, Xã Bàn Long, Xã Vĩnh Kim",106.202,10.3445
