tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Tuyên Quang,Hùng Lợi,xã,8,2363,10882,168.93,đang cập nhật,"Xã Trung Minh, Xã Hùng Lợi",105.49,21.9247
tỉnh Tuyên Quang,Khâu Vai,xã,8,2395,22755,107.46,đang cập nhật,"Xã Cán Chu Phìn, Xã Lũng Pù, Xã Khâu Vai",105.481,23.1162
tỉnh Tuyên Quang,Khuôn Lùng,xã,8,2432,802,120.28,đang cập nhật,"Xã Nà Chì, Xã Khuôn Lùng",104.493,22.5228
tỉnh Tuyên Quang,Kiên Đài,xã,8,2347,9351,130.82,đang cập nhật,"Xã Phú Bình, Xã Kiên Đài",105.408,22.1216
tỉnh Tuyên Quang,Kiến Thiết,xã,8,2361,6783,109.48,đang cập nhật,Không sáp nhập,105.333,21.9778
tỉnh Tuyên Quang,Kim Bình,xã,8,2348,16873,92.09,đang cập nhật,"Xã Vinh Quang, Xã Bình Nhân, Xã Kim Bình",105.314,22.0783
tỉnh Tuyên Quang,Lâm Bình,xã,8,2334,12399,327.65,đang cập nhật,"Thị trấn Lăng Can, Xã Phúc Yên, Xã Xuân Lập",105.193,22.5503
tỉnh Tuyên Quang,Lao Chải,xã,8,2412,10135,157.99,đang cập nhật,"Xã Xín Chải, Xã Thanh Đức, Xã Lao Chải",104.79,22.8549
tỉnh Tuyên Quang,Liên Hiệp,xã,8,2447,10566,166.67,đang cập nhật,"Xã Hữu Sản, Xã Đức Xuân, Xã Liên Hiệp",105.04,22.3792
tỉnh Tuyên Quang,Linh Hồ,xã,8,2415,21725,181.44,đang cập nhật,"Xã Ngọc Linh, Xã Trung Thành, Xã Linh Hồ",105.096,22.6951
tỉnh Tuyên Quang,Lực Hành,xã,8,2360,11022,87.97,đang cập nhật,"Xã Quý Quân, Xã Chiêu Yên, Xã Lực Hành",105.199,22.0077
tỉnh Tuyên Quang,Lũng Cú,xã,8,2387,15115,95.2,đang cập nhật,"Xã Má Lé, Xã Lũng Táo, Xã Lũng Cú",105.302,23.3241
tỉnh Tuyên Quang,Lũng Phìn,xã,8,2390,16476,69.46,đang cập nhật,"Xã Sủng Trái, Xã Hố Quáng Phìn, Xã Lũng Phìn",105.262,23.1378
tỉnh Tuyên Quang,Lùng Tám,xã,8,2406,10971,124.14,đang cập nhật,"Xã Thái An, Xã Đông Hà, Xã Lùng Tám",105.077,23.0115
tỉnh Tuyên Quang,Mậu Duệ,xã,8,2399,19005,163.31,đang cập nhật,"Xã Ngam La, Xã Mậu Long, Xã Mậu Duệ",105.236,23.0564
tỉnh Tuyên Quang,Mèo Vạc,xã,8,2391,19675,92.21,đang cập nhật,"Thị trấn Mèo Vạc, Xã Tả Lủng (huyện Mèo Vạc), Xã Giàng Chu Phìn, Xã Pả Vi",105.41,23.1802
tỉnh Tuyên Quang,Minh Ngọc,xã,8,2420,7878,159.34,đang cập nhật,"Xã Minh Ngọc, Xã Thượng Tân, Xã Yên Định",105.218,22.7017
tỉnh Tuyên Quang,Minh Quang,xã,8,2342,20122,191.34,đang cập nhật,"Xã Phúc Sơn, Xã Hồng Quang, Xã Minh Quang",105.238,22.3105
tỉnh Tuyên Quang,Minh Sơn,xã,8,2417,29388,81.77,đang cập nhật,Không sáp nhập,105.204,22.8496
