tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh An Giang,Kiên Hải,đặc khu,32,3318,17644,21.81,UBND huyện Kiên Hải (xã Hòn Tre hiện nay),Huyện Kiên Hải,104.636,9.80757
tỉnh An Giang,Kiên Lương,xã,32,372,58312,138.07,huyện Ủy Kiên Lương cũ,"Thị trấn Kiên Lương, Xã Bình An (huyện Kiên Lương), Xã Bình Trị",104.649,10.1964
tỉnh An Giang,Long Điền,xã,32,356,29479,87.72,thị trấn Mỹ Luông cũ,"Thị trấn Mỹ Luông, Xã Long Điền A, Xã Long Điền B",105.458,10.5171
tỉnh An Giang,Long Kiến,xã,32,359,57367,59.83,UBND xã Long Kiến,"Xã An Thạnh Trung, Xã Mỹ An, Xã Long Kiến",105.488,10.4477
tỉnh An Giang,Long Phú,phường,32,475,46826,19.21,Phường Long Hưng,"Phường Long Hưng, Phường Long Châu, Phường Long Phú",105.222,10.7838
tỉnh An Giang,Long Thạnh,xã,32,393,4225,96.37,UBND xã Long Thạnh,"Xã Vĩnh Phú (huyện Giồng Riềng), Xã Vĩnh Thạnh, Xã Long Thạnh",105.313,9.83867
tỉnh An Giang,Long Xuyên,phường,32,171,154858,29.98,Phường Mỹ Hòa,"Phường Mỹ Bình, Phường Mỹ Long, Phường Mỹ Xuyên, Phường Mỹ Phước, Phường Mỹ Quý, Phường Mỹ Hòa",105.423,10.3661
tỉnh An Giang,Mỹ Đức,xã,32,491,60493,61.59,UBND xã Mỹ Đức,"Xã Khánh Hòa, Xã Mỹ Đức",105.163,10.6583
tỉnh An Giang,Mỹ Hòa Hưng,xã,32,176,26727,19.65,UBND xã Mỹ Hòa Hưng,Không sáp nhập,105.436,10.4186
tỉnh An Giang,Mỹ Thới,phường,32,175,6045,37.09,UBND phường Mỹ Thới,"Phường Mỹ Thạnh, Phường Mỹ Thới",105.451,10.3305
tỉnh An Giang,Mỹ Thuận,xã,32,381,60747,210.5,UBND xã Mỹ Thuận,"Thị trấn Sóc Sơn, Xã Mỹ Hiệp Sơn, Xã Mỹ Phước, Xã Mỹ Thuận",105.078,10.1723
tỉnh An Giang,Ngọc Chúc,xã,32,391,38705,90.25,UBND xã Ngọc Chúc,"Xã Ngọc Thuận, Xã Ngọc Thành, Xã Ngọc Chúc",105.392,9.91663
tỉnh An Giang,Nhơn Hội,xã,32,378,5754,43.82,UBND xã Quốc Thái cũ,"Xã Quốc Thái, Xã Nhơn Hội, Xã Phước Hưng, Xã Phú Hội (phần còn lại sau khi sáp nhập vào xã An Phú)",105.064,10.8832
tỉnh An Giang,Nhơn Mỹ,xã,32,358,42213,79.73,UBND xã Nhơn Mỹ,"Xã Mỹ Hội Đông, Xã Long Giang, Xã Nhơn Mỹ",105.394,10.4782
tỉnh An Giang,Núi Cấm,xã,32,499,25184,84.18,UBND xã An Hảo cũ,"Xã Tân Lập, Xã An Hảo",105.04,10.4668
tỉnh An Giang,Ô Lâm,xã,32,349,37429,99.52,UBND xã An Tức cũ,"Xã An Tức, Xã Lương Phi, Xã Ô Lâm",104.947,10.4045
tỉnh An Giang,Óc Eo,xã,32,363,39481,68.79,UBND thị trấn Óc Eo,"Thị trấn Óc Eo, Xã Vọng Thê, Xã Vọng Đông",105.161,10.2631
tỉnh An Giang,Phú An,xã,32,482,40005,57.35,UBND xã Phú An,"Xã Phú Thọ, Xã Phú Xuân, Xã Phú An",105.311,10.6401
tỉnh An Giang,Phú Hòa,xã,32,362,41306,71.8,UBND thị trấn Phú Hòa cũ,"Thị trấn Phú Hòa, Xã Phú Thuận, Xã Vĩnh Chánh",105.393,10.3021
tỉnh An Giang,Phú Hữu,xã,32,388,41254,60.54,UBND xã Phú Hữu,"Xã Phú Hữu, Xã Vĩnh Lộc, Xã Phước Hưng (phần còn lại sau khi sáp nhập vào xã An Phú và Nhơn Hội)",105.118,10.8631
tỉnh An Giang,Phú Lâm,xã,32,478,33186,43.07,UBND xã Phú Lâm,"Xã Long Hòa, Xã Phú Long, Xã Phú Lâm",105.251,10.7272
tỉnh An Giang,Phú Quốc,đặc khu,32,413,294400,589.27,UBND TP Phú Quốc hiện nay,"Phường Dương Đông, Phường An Thới, Xã Dương Tơ, Xã Hàm Ninh, Xã Cửa Dương, Xã Bãi Thơm, Xã Gành Dầu, Xã Cửa Cạn",103.991,10.2751
tỉnh An Giang,Phú Tân,xã,32,483,33381,101.7,UBND huyện Phú Tân cũ,"Thị trấn Phú Mỹ, Xã Tân Hòa (huyện Phú Tân), Xã Tân Trung, Xã Phú Hưng",105.331,10.5802
tỉnh An Giang,Rạch Giá,phường,32,368,250661,45.53,Thành ủy TP Rạch Giá,"Phường Vĩnh Quang, Phường Vĩnh Thanh, Phường Vĩnh Thanh Vân, Phường Vĩnh Lạc, Phường An Hòa, Phường Vĩnh Hiệp, Phường An Bình, Phường Rạch Sỏi, Phường Vĩnh Lợi",105.1,9.99098
tỉnh An Giang,Sơn Hải,xã,32,3320,2789,4.31,xã Sơn Hải,Không sáp nhập,104.529,10.1838
tỉnh An Giang,Sơn Kiên,xã,32,380,29682,163.41,UBND xã Sơn Kiên cũ,"Xã Sơn Bình, Xã Mỹ Thái, Xã Sơn Kiên",105.002,10.192
