tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Ninh BÌnh,Liên Minh,xã,6,926,23443,20.98,Trụ sở xã Đại Thắng hiện nay,"Xã Vĩnh Hào, Xã Đại Thắng, Xã Liên Minh",106.127,20.328
tỉnh Ninh BÌnh,Lý Nhân,xã,6,2832,32183,18.38,Trụ sở xã Chính Lý hiện nay,"Xã Chính Lý, Xã Hợp Lý, Xã Văn Lý",106.004,20.6001
tỉnh Ninh BÌnh,Lý Thường Kiệt,phường,6,2842,22958,53.66,Trụ sở phường Thi Sơn hiện nay,"Xã Liên Sơn, Xã Thanh Sơn (thị xã Kim Bảng), Phường Thi Sơn",105.856,20.531
tỉnh Ninh BÌnh,Minh Tân,xã,6,800,7485,105.7,Trụ sở xã Minh Tân hiện nay,"Xã Cộng Hòa, Xã Minh Tân",106.036,20.4228
tỉnh Ninh BÌnh,Minh Thái,xã,6,931,3333,23.44,Trụ sở xã Trực Đại hiện nay,"Xã Trực Đại, Xã Trực Thái, Xã Trực Thắng",106.233,20.1941
tỉnh Ninh BÌnh,Mỹ Lộc,phường,6,786,38068,35.54,Trụ sở của UBND huyện Mỹ Lộc (cũ),"Phường Hưng Lộc, Xã Mỹ Thuận, Xã Mỹ Lộc",106.093,20.4385
tỉnh Ninh BÌnh,Nam Định,phường,6,811,188751,19.91,Trụ sở UBND TP Nam Định hiện nay,"Phường Quang Trung (thành phố Nam Định), Phường Vị Xuyên, Phường Lộc Vượng, Phường Cửa Bắc, Phường Trần Hưng Đạo, Phường Năng Tĩnh, Phường Cửa Nam, Xã Mỹ Phúc",106.17,20.4413
tỉnh Ninh BÌnh,Nam Đồng,xã,6,803,28348,23.42,Trụ sở xã Đồng Sơn hiện nay,"Xã Đồng Sơn, Xã Nam Thái",106.179,20.2853
tỉnh Ninh BÌnh,Nam Hoa Lư,phường,6,763,53514,54.3,Trụ sở xã Ninh Hải hiện nay,"Phường Ninh Phong, Phường Ninh Sơn, Xã Ninh Vân, Xã Ninh An, Xã Ninh Hải",105.939,20.2001
tỉnh Ninh BÌnh,Nam Hồng,xã,6,810,31823,28.81,Trụ sở xã Tân Thịnh hiện nay,"Xã Tân Thịnh, Xã Nam Thắng, Xã Nam Hồng",106.257,20.3793
tỉnh Ninh BÌnh,Nam Lý,xã,6,2805,37887,28.69,Trụ sở xã Tiến Thắng hiện nay,"Xã Tiến Thắng (huyện Lý Nhân), Xã Phú Phúc, Xã Hòa Hậu",106.161,20.5051
tỉnh Ninh BÌnh,Nam Minh,xã,6,804,38121,24.79,Trụ sở xã Bình Minh hiện nay,"Xã Nam Dương, Xã Bình Minh, Xã Nam Tiến",106.198,20.3097
tỉnh Ninh BÌnh,Nam Ninh,xã,6,807,37668,25.8,Trụ sở xã Nam Thanh hiện nay,"Xã Nam Hoa, Xã Nam Lợi, Xã Nam Hải, Xã Nam Thanh",106.239,20.3043
tỉnh Ninh BÌnh,Nam Trực,xã,6,885,39822,20.47,Trụ sở Huyện ủy - HĐND - UBND huyện Nam Trực hiện nay,"Thị trấn Nam Giang, Xã Nam Cường, Xã Nam Hùng",106.195,20.3475
tỉnh Ninh BÌnh,Nam Xang,xã,6,2813,đang cập nhật,22.7561,Trụ sở xã Đức Lý hiện nay,"Xã Công Lý, Xã Nguyên Lý, Xã Đức Lý",106.046,20.5881
tỉnh Ninh BÌnh,Nghĩa Hưng,xã,6,884,25459,68.65,Trụ sở Huyện uỷ - UBND huyện Nghĩa Hưng hiện nay,"Thị trấn Liễu Đề, Xã Nghĩa Thái, Xã Nghĩa Châu, Xã Nghĩa Trung",106.163,20.2305
tỉnh Ninh BÌnh,Nghĩa Lâm,xã,6,835,23753,121.75,Trụ sở xã Nghĩa Hải hiện nay,"Xã Nghĩa Hùng, Xã Nghĩa Hải, Xã Nghĩa Lâm",106.128,20.0194
tỉnh Ninh BÌnh,Nghĩa Sơn,xã,6,947,28669,26.83,Trụ sở xã Nghĩa Sơn hiện nay,"Xã Nghĩa Lạc, Xã Nghĩa Sơn",106.178,20.1247
tỉnh Ninh BÌnh,Nguyễn Úy,phường,6,2808,đang cập nhật,24.5707,Trụ sở phường Tượng Lĩnh hiện nay,"Phường Tượng Lĩnh, Phường Tân Sơn, Xã Nguyễn Úy",105.828,20.6213
tỉnh Ninh BÌnh,Nhân Hà,xã,6,2806,24535,23.98,Trụ sở xã Nhân Mỹ hiện nay,"Xã Nhân Thịnh, Xã Nhân Mỹ, Xã Xuân Khê",106.139,20.545
tỉnh Ninh BÌnh,Nho Quan,xã,6,762,33204,32.62,Trụ sở Huyện Ủy - UBND huyện Nho Quan hiện nay,"Thị trấn Nho Quan, Xã Đồng Phong, Xã Yên Quang",105.735,20.309
tỉnh Ninh BÌnh,Ninh Cường,xã,6,928,32887,22.28,Trụ sở thị trấn Ninh Cường hiện nay,"Thị trấn Ninh Cường, Xã Trực Cường, Xã Trực Hùng",106.201,20.1848
tỉnh Ninh BÌnh,Ninh Giang,xã,6,902,38745,23.69,Trụ sở xã Liêm Hải hiện nay,"Xã Trực Chính, Xã Phương Định, Xã Liêm Hải",106.302,20.3073
tỉnh Ninh BÌnh,Phát Diệm,xã,6,771,37617,23.1,Trụ sở Huyện uỷ - HĐND - UBND huyện Kim Sơn hiện nay,"Thị trấn Phát Diệm, Xã Thượng Kiệm, Xã Kim Chính",106.09,20.0827
tỉnh Ninh BÌnh,Phong Doanh,xã,6,920,37231,34.98,Trụ sở xã Yên Chính hiện nay,"Xã Phú Hưng, Xã Yên Thọ, Xã Yên Chính",105.961,20.3601
