tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Quảng Ngãi,Sa Huỳnh,phường,22,1799,32396,49.95,UBND phường Phổ Thạnh,"Phường Phổ Thạnh, Xã Phổ Châu",109.05,14.6546
tỉnh Quảng Ngãi,Sa Loong,xã,22,454,12676,275.26, Xã Đăk Kan,"Xã Đăk Kan, Xã Sa Loong",107.634,14.596
tỉnh Quảng Ngãi,Sa Thầy,xã,22,472,19965,137.89, Thị trấn Sa Thầy (cũ),"Thị trấn Sa Thầy, Xã Sa Sơn, Xã Sa Nhơn",107.764,14.4325
tỉnh Quảng Ngãi,Sơn Hà,xã,22,1755,20326,163.44,UBND thị trấn Di Lăng (cũ),"Thị trấn Di Lăng, Xã Sơn Bao, Xã Sơn Thượng",108.433,15.0482
tỉnh Quảng Ngãi,Sơn Hạ,xã,22,1773,24775,154.29,UBND xã Sơn Hạ,"Xã Sơn Thành, Xã Sơn Nham, Xã Sơn Hạ",108.578,15.1053
tỉnh Quảng Ngãi,Sơn Kỳ,xã,22,1783,1207,188.07,UBND xã Sơn Kỳ,"Xã Sơn Ba, Xã Sơn Kỳ",108.513,14.8523
tỉnh Quảng Ngãi,Sơn Linh,xã,22,1756,17139,126.7, UBND xã Sơn Giang,"Xã Sơn Giang, Xã Sơn Cao, Xã Sơn Linh",108.571,15.0004
tỉnh Quảng Ngãi,Sơn Mai,xã,22,1760,9892,112.56,UBND xã Long Sơn,"Xã Long Mai, Xã Long Sơn",108.693,14.9874
tỉnh Quảng Ngãi,Sơn Tây,xã,22,1758,9832,127.06,UBND xã Sơn Dung,"Xã Sơn Long, Xã Sơn Tân, Xã Sơn Dung",108.352,14.9439
tỉnh Quảng Ngãi,Sơn Tây Hạ,xã,22,1784,569,136.15,UBND xã Sơn Tinh,"Xã Sơn Tinh, Xã Sơn Lập, Xã Sơn Màu",108.419,14.9138
