tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
Thủ đô Hà Nội,Ô Chợ Dừa,phường,1,3261,71293,1.83,"Số 61 phố Hoàng Cầu, phường Ô Chợ Dừa","Phường Cát Linh (phần còn lại sau khi sáp nhập vào phường Giảng Võ), Phường Điện Biên (phần còn lại sau khi sáp nhập vào phường Hoàn Kiếm, phường Ba Đình, phường Văn Miếu Quốc Tử Giám), Phường Thành Công (phần còn lại sau khi sáp nhập vào phường Giảng Võ), Phường Ô Chợ Dừa (phần còn lại sau khi sáp nhập vào phường Đống Đa), Phường Trung Liệt (phần còn lại sau khi sáp nhập vào phường Đống Đa, phường Kim Liên), Phường Hàng Bột (phần còn lại sau khi sáp nhập vào phường Văn Miếu Quốc Tử Giám), Phường Văn Miếu Quốc Tử Giám (phần còn lại sau khi sáp nhập vào phường Văn Miếu Quốc Tử Giám)",105.826,21.0244
Thủ đô Hà Nội,Ô Diên,xã,1,3245,97506,32.06,"Số 3, đường Phan Xích, xã Ô Diên","Xã Hạ Mỗ, Xã Tân Hội, Xã Liên Hà (huyện Đan Phượng), Xã Hồng Hà, Xã Liên Hồng, Xã Liên Trung, Phường Tây Tựu (phần còn lại sau khi sáp nhập vào phường Tây Tựu, phường Đông Ngạc, phường Thượng Cát, xã Hoài Đức), Xã Tân Lập (phần còn lại sau khi sáp nhập vào xã Hoài Đức)",105.704,21.1094
Thủ đô Hà Nội,Phú Cát,xã,1,3206,43339,51.21,"Thôn Đông Hạ, xã Phú Cát","Xã Đông Yên, Xã Hoà Thạch, Xã Phú Mãn, Xã Phú Cát (phần còn lại sau khi sáp nhập vào xã Hạ Bằng)",105.561,20.9461
Thủ đô Hà Nội,Phú Diễn,phường,1,3300,74603,6.29,"Tổ dân phố số 18, phường Phú Diễn","Phường Phú Diễn, Phường Cổ Nhuế 1, Phường Mai Dịch, Phường Phúc Diễn",105.766,21.0489
Thủ đô Hà Nội,Phù Đổng,xã,1,3198,111484,41.62,"Thôn Thượng, xã Phù Đổng","Thị trấn Yên Viên, Xã Ninh Hiệp, Xã Phù Đổng, Xã Thiên Đức, Xã Yên Thường, Xã Yên Viên, Xã Cổ Bi (phần còn lại sau khi sáp nhập vào phường Phúc Lợi, xã Gia Lâm), Xã Đặng Xá (phần còn lại sau khi sáp nhập vào xã Thuận An)",105.95,21.0622
Thủ đô Hà Nội,Phú Lương,phường,1,3222,52024,9.4,"Tổ dân phố 4, phường Phú Lương","Phường Phú Lãm, Phường Kiến Hưng, Phường Phú Lương, Xã Cự Khê, Xã Hữu Hòa",105.766,20.9394
Thủ đô Hà Nội,Phú Nghĩa,xã,1,3205,71048,40.25,"Thôn Yên Kiện, xã Đông Phương Yên, huyện Chương Mỹ","Xã Đông Phương Yên, Xã Đông Sơn, Xã Thanh Bình, Xã Trung Hòa, Xã Trường Yên, Xã Phú Nghĩa",105.642,20.9182
Thủ đô Hà Nội,Phú Thượng,phường,1,3281,39322,7.21,"Số 58 Phú Xá, phường Phú Thượng","Phường Đông Ngạc, Phường Xuân La, Phường Xuân Đỉnh, Phường Xuân Tảo, Phường Phú Thượng (phần còn lại sau khi sáp nhập vào phường Hồng Hà, phường Tây Hồ)",105.802,21.086
Thủ đô Hà Nội,Phú Xuyên,xã,1,3178,96635,60.02,"Tiểu khu Thao Chính, xã Phú Xuyên","Thị trấn Phú Minh, Thị trấn Phú Xuyên, Xã Hồng Thái, Xã Minh Cường, Xã Nam Phong, Xã Nam Tiến, Xã Quang Hà, Xã Văn Tự, Xã Tô Hiệu (phần còn lại sau khi sáp nhập vào xã Chương Dương), Xã Vạn Nhất (phần còn lại sau khi sáp nhập vào xã Chương Dương)",105.917,20.7642
Thủ đô Hà Nội,Phúc Lộc,xã,1,3233,61457,41.15,"Số 99 thôn Nam Võng, xã Phúc Lộc","Xã Nam Hà, Xã Sen Phương, Xã Vân Phúc, Xã Võng Xuyên, Xã Xuân Đình",105.575,21.1468
Thủ đô Hà Nội,Phúc Lợi,phường,1,3260,66790,10.41,"Tổ 6, phường Phúc Lợi","Phường Thạch Bàn, Xã Cổ Bi, Phường Giang Biên (phần còn lại sau khi sáp nhập vào phường Việt Hưng), Phường Việt Hưng (phần còn lại sau khi sáp nhập vào phường Việt Hưng), Phường Phúc Lợi (phần còn lại sau khi sáp nhập vào phường Việt Hưng), Phường Phúc Đồng (phần còn lại sau khi sáp nhập vào phường Long Biên, phường Bồ Đề, phường Việt Hưng)",105.919,21.0423
Thủ đô Hà Nội,Phúc Sơn,xã,1,3200,54084,49.31,"Khu trung tâm Mỹ Thành, xã Phúc Sơn","Xã Mỹ Xuyên, Xã Phúc Lâm, Xã Thượng Lâm, Xã Tuy Lai, Xã Đồng Tâm",105.681,20.7811
Thủ đô Hà Nội,Phúc Thịnh,xã,1,3255,95951,42.63,"Thôn Cán Khê, xã Phúc Thịnh","Xã Bắc Hồng, Xã Nam Hồng, Xã Vân Nội, Xã Vĩnh Ngọc, Xã Nguyên Khê (phần còn lại sau khi sáp nhập vào xã Thư Lâm), Xã Xuân Nộn (phần còn lại sau khi sáp nhập vào xã Thư Lâm), Xã Tiên Dương (phần còn lại sau khi sáp nhập vào xã Đông Anh), Thị trấn Đông Anh (phần còn lại sau khi sáp nhập vào xã Thư Lâm, xã Đông Anh)",105.815,21.1623
Thủ đô Hà Nội,Phúc Thọ,xã,1,3226,75425,39.66,"Số 39 đường Lạc Trị, xã Phúc Thọ","Thị trấn Phúc Thọ, Xã Long Thượng, Xã Phúc Hòa, Xã Phụng Thượng, Xã Tích Lộc, Xã Trạch Mỹ Lộc",105.528,21.1122
Thủ đô Hà Nội,Phượng Dực,xã,1,3180,60281,44.69,"Thôn Phượng Vũ, xã Phượng Dực","Xã Hoàng Long, Xã Hồng Minh, Xã Phú Túc, Xã Văn Hoàng, Xã Phượng Dực",105.837,20.7721
